HAYA_ID|GESTOR|USUARIO
7252533|GADM|dgomez
7252534|GADM|dgomez
7252535|GADM|dgomez
7252536|GADM|dgomez
7252537|GADM|dgomez
7252538|GADM|dgomez
7252539|GADM|dgomez
7252540|GADM|dgomez
7252541|GADM|dgomez
7252542|GADM|dgomez
7252543|GADM|dgomez
7252544|GADM|dgomez
7252545|GADM|dgomez
7252546|GADM|dgomez
7252547|GADM|dgomez
7252548|GADM|dgomez
7252549|GADM|dgomez
7252550|GADM|dgomez
7252551|GADM|dgomez
7252552|GADM|dgomez
7252553|GADM|dgomez
7252554|GADM|dgomez
7252555|GADM|dgomez
7252556|GADM|dgomez
7252557|GADM|dgomez
7252558|GADM|dgomez
7252559|GADM|dgomez
7252560|GADM|dgomez
7252561|GADM|dgomez
7290515|GADM|dgomez
7290516|GADM|dgomez
7290517|GADM|dgomez
7290518|GADM|dgomez
7290519|GADM|dgomez
7290520|GADM|dgomez
7252562|GADM|dgomez
7252563|GADM|dgomez
7252564|GADM|dgomez
7252565|GADM|dgomez
7290522|GADM|dgomez
7252566|GADM|dgomez
7252567|GADM|dgomez
7252568|GADM|dgomez
7252569|GADM|dgomez
7252570|GADM|dgomez
7290524|GADM|dgomez
7252571|GADM|dgomez
7252572|GADM|dgomez
7252573|GADM|dgomez
7252574|GADM|dgomez
7252575|GADM|dgomez
7252576|GADM|dgomez
7252577|GADM|dgomez
7252578|GADM|dgomez
7252579|GADM|dgomez
7252580|GADM|dgomez
7252581|GADM|dgomez
7252582|GADM|dgomez
7252583|GADM|dgomez
7252584|GADM|dgomez
7252585|GADM|dgomez
7252586|GADM|dgomez
7252587|GADM|dgomez
7252588|GADM|dgomez
7252589|GADM|dgomez
7252590|GADM|dgomez
7252591|GADM|dgomez
7252592|GADM|dgomez
7252593|GADM|dgomez
7252594|GADM|dgomez
7252595|GADM|dgomez
7252596|GADM|dgomez
7252597|GADM|dgomez
7252598|GADM|dgomez
7252599|GADM|dgomez
7252600|GADM|dgomez
7252601|GADM|dgomez
7252602|GADM|dgomez
7252603|GADM|dgomez
7252604|GADM|dgomez
7252605|GADM|dgomez
7252606|GADM|dgomez
7252607|GADM|dgomez
7252608|GADM|dgomez
7252609|GADM|dgomez
7252610|GADM|dgomez
7252611|GADM|dgomez
7252612|GADM|dgomez
7252613|GADM|dgomez
7252614|GADM|dgomez
7252615|GADM|dgomez
7252616|GADM|dgomez
7252617|GADM|dgomez
7252618|GADM|dgomez
7252619|GADM|dgomez
7252620|GADM|dgomez
7252621|GADM|dgomez
7252622|GADM|dgomez
7252623|GADM|dgomez
7252624|GADM|dgomez
7252625|GADM|dgomez
7252626|GADM|dgomez
7252627|GADM|dgomez
7252628|GADM|dgomez
7252629|GADM|dgomez
7252630|GADM|dgomez
7252631|GADM|dgomez
7252632|GADM|dgomez
7252633|GADM|dgomez
7252634|GADM|dgomez
7252635|GADM|dgomez
7252636|GADM|dgomez
7252637|GADM|dgomez
7252638|GADM|dgomez
7252639|GADM|dgomez
7252640|GADM|dgomez
7252641|GADM|dgomez
7252642|GADM|dgomez
7252643|GADM|dgomez
7252644|GADM|dgomez
7252645|GADM|dgomez
7252646|GADM|dgomez
7252647|GADM|dgomez
7252648|GADM|dgomez
7252649|GADM|dgomez
7252650|GADM|dgomez
7252651|GADM|dgomez
7252652|GADM|dgomez
7252653|GADM|dgomez
7252654|GADM|dgomez
7252655|GADM|dgomez
7252656|GADM|dgomez
7252657|GADM|dgomez
7252658|GADM|dgomez
7252659|GADM|dgomez
7252660|GADM|dgomez
7252661|GADM|dgomez
7252662|GADM|dgomez
7252663|GADM|dgomez
7252664|GADM|dgomez
7252665|GADM|dgomez
7252666|GADM|dgomez
7252667|GADM|dgomez
7252668|GADM|dgomez
7252669|GADM|dgomez
7252670|GADM|dgomez
7252671|GADM|dgomez
7252672|GADM|dgomez
7252673|GADM|dgomez
7252674|GADM|dgomez
7252675|GADM|dgomez
7252676|GADM|dgomez
7252677|GADM|dgomez
7252678|GADM|dgomez
7252679|GADM|dgomez
7252680|GADM|dgomez
7252681|GADM|dgomez
7252682|GADM|dgomez
7252683|GADM|dgomez
7290525|GADM|dgomez
7252684|GADM|dgomez
7252685|GADM|dgomez
7252686|GADM|dgomez
7252687|GADM|dgomez
7252688|GADM|dgomez
7252689|GADM|dgomez
7252690|GADM|dgomez
7252691|GADM|dgomez
7252692|GADM|dgomez
7252693|GADM|dgomez
7252694|GADM|dgomez
7252695|GADM|dgomez
7252696|GADM|dgomez
7252697|GADM|dgomez
7252698|GADM|dgomez
7252699|GADM|dgomez
7252700|GADM|dgomez
7252701|GADM|dgomez
7252702|GADM|dgomez
7252703|GADM|dgomez
7252704|GADM|dgomez
7252705|GADM|dgomez
7252706|GADM|dgomez
7252707|GADM|dgomez
7252708|GADM|dgomez
7252709|GADM|dgomez
7252710|GADM|dgomez
7290526|GADM|dgomez
7252711|GADM|dgomez
7252712|GADM|dgomez
7252713|GADM|dgomez
7252714|GADM|dgomez
7252715|GADM|dgomez
7252716|GADM|dgomez
7252717|GADM|dgomez
7252718|GADM|dgomez
7252719|GADM|dgomez
7252720|GADM|dgomez
7252721|GADM|dgomez
7252722|GADM|dgomez
7252723|GADM|dgomez
7252724|GADM|dgomez
7252725|GADM|dgomez
7252726|GADM|dgomez
7252727|GADM|dgomez
7252728|GADM|dgomez
7252729|GADM|dgomez
7252730|GADM|dgomez
7252731|GADM|dgomez
7252732|GADM|dgomez
7252733|GADM|dgomez
7252734|GADM|dgomez
7252735|GADM|dgomez
7252736|GADM|dgomez
7252737|GADM|dgomez
7252738|GADM|dgomez
7252739|GADM|dgomez
7252740|GADM|dgomez
7252741|GADM|dgomez
7252742|GADM|dgomez
7252743|GADM|dgomez
7252744|GADM|dgomez
7252745|GADM|dgomez
7252746|GADM|dgomez
7252747|GADM|dgomez
7252748|GADM|dgomez
7252749|GADM|dgomez
7252750|GADM|dgomez
7252751|GADM|dgomez
7252752|GADM|dgomez
7252753|GADM|dgomez
7252754|GADM|dgomez
7252755|GADM|dgomez
7252756|GADM|dgomez
7252757|GADM|dgomez
7252758|GADM|dgomez
7252759|GADM|dgomez
7252760|GADM|dgomez
7252761|GADM|dgomez
7252762|GADM|dgomez
7252763|GADM|dgomez
7252764|GADM|dgomez
7252765|GADM|dgomez
7252766|GADM|dgomez
7252767|GADM|dgomez
7252768|GADM|dgomez
7252769|GADM|dgomez
7252770|GADM|dgomez
7252771|GADM|dgomez
7252772|GADM|dgomez
7252773|GADM|dgomez
7252774|GADM|dgomez
7252775|GADM|dgomez
7252776|GADM|dgomez
7252777|GADM|dgomez
7252778|GADM|dgomez
7252779|GADM|dgomez
7252780|GADM|dgomez
7252781|GADM|dgomez
7252782|GADM|dgomez
7252783|GADM|dgomez
7252784|GADM|dgomez
7252785|GADM|dgomez
7252786|GADM|dgomez
7252787|GADM|dgomez
7252788|GADM|dgomez
7252789|GADM|dgomez
7252790|GADM|dgomez
7252791|GADM|dgomez
7252792|GADM|dgomez
7290528|GADM|dgomez
7290529|GADM|dgomez
7252793|GADM|dgomez
7252794|GADM|dgomez
7252795|GADM|dgomez
7252796|GADM|dgomez
7290530|GADM|dgomez
7252797|GADM|dgomez
7252798|GADM|dgomez
7252799|GADM|dgomez
7252800|GADM|dgomez
7252801|GADM|dgomez
7252802|GADM|dgomez
7252803|GADM|dgomez
7252804|GADM|dgomez
7252806|GADM|dgomez
7252807|GADM|dgomez
7252808|GADM|dgomez
7252809|GADM|dgomez
7252810|GADM|dgomez
7252811|GADM|dgomez
7252812|GADM|dgomez
7252814|GADM|dgomez
7252815|GADM|dgomez
7252816|GADM|dgomez
7252817|GADM|dgomez
7252818|GADM|dgomez
7252823|GADM|dgomez
7252824|GADM|dgomez
7252825|GADM|dgomez
7252826|GADM|dgomez
7252827|GADM|dgomez
7252828|GADM|dgomez
7252829|GADM|dgomez
7252830|GADM|dgomez
7252831|GADM|dgomez
7252832|GADM|dgomez
7252833|GADM|dgomez
7252834|GADM|dgomez
7252835|GADM|dgomez
7252836|GADM|dgomez
7252837|GADM|dgomez
7252838|GADM|dgomez
7252839|GADM|dgomez
7252840|GADM|dgomez
7252841|GADM|dgomez
7252842|GADM|dgomez
7252843|GADM|dgomez
7252844|GADM|dgomez
7252845|GADM|dgomez
7252846|GADM|dgomez
7252847|GADM|dgomez
7252848|GADM|dgomez
7252849|GADM|dgomez
7252850|GADM|dgomez
7252851|GADM|dgomez
7252852|GADM|dgomez
7252853|GADM|dgomez
7252854|GADM|dgomez
7290532|GADM|dgomez
7285262|GADM|dgomez
7252855|GADM|dgomez
7252856|GADM|dgomez
7252857|GADM|dgomez
7252858|GADM|dgomez
7252859|GADM|dgomez
7252860|GADM|dgomez
7290534|GADM|dgomez
7252861|GADM|dgomez
7252862|GADM|dgomez
7252863|GADM|dgomez
7252864|GADM|dgomez
7252865|GADM|dgomez
7252866|GADM|dgomez
7252867|GADM|dgomez
7252868|GADM|dgomez
7252869|GADM|dgomez
7252870|GADM|dgomez
7252871|GADM|dgomez
7252872|GADM|dgomez
7252873|GADM|dgomez
7252874|GADM|dgomez
7252875|GADM|dgomez
7252876|GADM|dgomez
7252877|GADM|dgomez
7252878|GADM|dgomez
7252879|GADM|dgomez
7290535|GADM|dgomez
7252880|GADM|dgomez
7252881|GADM|dgomez
7290537|GADM|dgomez
7252882|GADM|dgomez
7252883|GADM|dgomez
7252884|GADM|dgomez
7252885|GADM|dgomez
7252886|GADM|dgomez
7252887|GADM|dgomez
7252888|GADM|dgomez
7252889|GADM|dgomez
7252890|GADM|dgomez
7252891|GADM|dgomez
7252892|GADM|dgomez
7252893|GADM|dgomez
7252894|GADM|dgomez
7252895|GADM|dgomez
7252896|GADM|dgomez
7252897|GADM|dgomez
7252898|GADM|dgomez
7252899|GADM|dgomez
7252900|GADM|dgomez
7252901|GADM|dgomez
7252902|GADM|dgomez
7252903|GADM|dgomez
7252904|GADM|dgomez
7252905|GADM|dgomez
7252906|GADM|dgomez
7252907|GADM|dgomez
7252908|GADM|dgomez
7252909|GADM|dgomez
7252910|GADM|dgomez
7252911|GADM|dgomez
7252912|GADM|dgomez
7252913|GADM|dgomez
7252914|GADM|dgomez
7252915|GADM|dgomez
7252916|GADM|dgomez
7252917|GADM|dgomez
7252918|GADM|dgomez
7252919|GADM|dgomez
7252920|GADM|dgomez
7252921|GADM|dgomez
7252922|GADM|dgomez
7252923|GADM|dgomez
7252924|GADM|dgomez
7252925|GADM|dgomez
7252926|GADM|dgomez
7290538|GADM|dgomez
7252927|GADM|dgomez
7252928|GADM|dgomez
7252929|GADM|dgomez
7252930|GADM|dgomez
7252931|GADM|dgomez
7252932|GADM|dgomez
7252933|GADM|dgomez
7252934|GADM|dgomez
7252935|GADM|dgomez
7252936|GADM|dgomez
7252937|GADM|dgomez
7290539|GADM|dgomez
7252938|GADM|dgomez
7252939|GADM|dgomez
7252940|GADM|dgomez
7252941|GADM|dgomez
7252942|GADM|dgomez
7252943|GADM|dgomez
7252944|GADM|dgomez
7252945|GADM|dgomez
7252946|GADM|dgomez
7252947|GADM|dgomez
7252948|GADM|dgomez
7252949|GADM|dgomez
7252950|GADM|dgomez
7252951|GADM|dgomez
7252952|GADM|dgomez
7252953|GADM|dgomez
7252954|GADM|dgomez
7252955|GADM|dgomez
7290540|GADM|dgomez
7252956|GADM|dgomez
7252957|GADM|dgomez
7252958|GADM|dgomez
7252959|GADM|dgomez
7252960|GADM|dgomez
7252961|GADM|dgomez
7252962|GADM|dgomez
7252963|GADM|dgomez
7252964|GADM|dgomez
7252965|GADM|dgomez
7252966|GADM|dgomez
7290541|GADM|dgomez
7290542|GADM|dgomez
7252967|GADM|dgomez
7252968|GADM|dgomez
7252969|GADM|dgomez
7252970|GADM|dgomez
7252971|GADM|dgomez
7252972|GADM|dgomez
7252973|GADM|dgomez
7252974|GADM|dgomez
7252975|GADM|dgomez
7252976|GADM|dgomez
7252977|GADM|dgomez
7252978|GADM|dgomez
7252979|GADM|dgomez
7252980|GADM|dgomez
7252981|GADM|dgomez
7252982|GADM|dgomez
7252983|GADM|dgomez
7252984|GADM|dgomez
7252985|GADM|dgomez
7252986|GADM|dgomez
7252987|GADM|dgomez
7252988|GADM|dgomez
7252989|GADM|dgomez
7252990|GADM|dgomez
7252991|GADM|dgomez
7252992|GADM|dgomez
7252993|GADM|dgomez
7252994|GADM|dgomez
7252995|GADM|dgomez
7252996|GADM|dgomez
7252997|GADM|dgomez
7252998|GADM|dgomez
7252999|GADM|dgomez
7253000|GADM|dgomez
7253001|GADM|dgomez
7253002|GADM|dgomez
7253003|GADM|dgomez
7253004|GADM|dgomez
7253005|GADM|dgomez
7253006|GADM|dgomez
7253007|GADM|dgomez
7253008|GADM|dgomez
7253009|GADM|dgomez
7253010|GADM|dgomez
7253011|GADM|dgomez
7253012|GADM|dgomez
7253013|GADM|dgomez
7253014|GADM|dgomez
7253015|GADM|dgomez
7253016|GADM|dgomez
7253017|GADM|dgomez
7253018|GADM|dgomez
7253019|GADM|dgomez
7253020|GADM|dgomez
7253021|GADM|dgomez
7253022|GADM|dgomez
7290543|GADM|dgomez
7253023|GADM|dgomez
7253024|GADM|dgomez
7253025|GADM|dgomez
7253026|GADM|dgomez
7253027|GADM|dgomez
7253028|GADM|dgomez
7253029|GADM|dgomez
7253030|GADM|dgomez
7253031|GADM|dgomez
7253032|GADM|dgomez
7253033|GADM|dgomez
7253034|GADM|dgomez
7253035|GADM|dgomez
7253036|GADM|dgomez
7253037|GADM|dgomez
7253038|GADM|dgomez
7253039|GADM|dgomez
7253040|GADM|dgomez
7253041|GADM|dgomez
7253042|GADM|dgomez
7253043|GADM|dgomez
7253044|GADM|dgomez
7253045|GADM|dgomez
7253046|GADM|dgomez
7253047|GADM|dgomez
7253048|GADM|dgomez
7253049|GADM|dgomez
7253050|GADM|dgomez
7253051|GADM|dgomez
7253052|GADM|dgomez
7253053|GADM|dgomez
7253054|GADM|dgomez
7253055|GADM|dgomez
7253056|GADM|dgomez
7253057|GADM|dgomez
7253058|GADM|dgomez
7253059|GADM|dgomez
7253060|GADM|dgomez
7253061|GADM|dgomez
7253062|GADM|dgomez
7253063|GADM|dgomez
7253064|GADM|dgomez
7253065|GADM|dgomez
7253066|GADM|dgomez
7285277|GADM|dgomez
7253067|GADM|dgomez
7253068|GADM|dgomez
7253069|GADM|dgomez
7253070|GADM|dgomez
7253071|GADM|dgomez
7253072|GADM|dgomez
7253073|GADM|dgomez
7253074|GADM|dgomez
7253075|GADM|dgomez
7253076|GADM|dgomez
7253077|GADM|dgomez
7253078|GADM|dgomez
7253079|GADM|dgomez
7253080|GADM|dgomez
7253081|GADM|dgomez
7253082|GADM|dgomez
7253083|GADM|dgomez
7253084|GADM|dgomez
7253085|GADM|dgomez
7253086|GADM|dgomez
7253087|GADM|dgomez
7253088|GADM|dgomez
7253089|GADM|dgomez
7253090|GADM|dgomez
7253091|GADM|dgomez
7253092|GADM|dgomez
7253093|GADM|dgomez
7253094|GADM|dgomez
7253095|GADM|dgomez
7253096|GADM|dgomez
7253097|GADM|dgomez
7253098|GADM|dgomez
7253099|GADM|dgomez
7253100|GADM|dgomez
7253101|GADM|dgomez
7253102|GADM|dgomez
7253103|GADM|dgomez
7253104|GADM|dgomez
7253105|GADM|dgomez
7253106|GADM|dgomez
7253107|GADM|dgomez
7253108|GADM|dgomez
7253109|GADM|dgomez
7253110|GADM|dgomez
7253111|GADM|dgomez
7253112|GADM|dgomez
7253113|GADM|dgomez
7253114|GADM|dgomez
7253115|GADM|dgomez
7253116|GADM|dgomez
7253117|GADM|dgomez
7253118|GADM|dgomez
7253119|GADM|dgomez
7253120|GADM|dgomez
7253121|GADM|dgomez
7253122|GADM|dgomez
7253123|GADM|dgomez
7253124|GADM|dgomez
7253125|GADM|dgomez
7253126|GADM|dgomez
7253127|GADM|dgomez
7253128|GADM|dgomez
7253129|GADM|dgomez
7253130|GADM|dgomez
7253131|GADM|dgomez
7253132|GADM|dgomez
7253133|GADM|dgomez
7290546|GADM|dgomez
7253134|GADM|dgomez
7253135|GADM|dgomez
7253136|GADM|dgomez
7253137|GADM|dgomez
7253138|GADM|dgomez
7253139|GADM|dgomez
7253140|GADM|dgomez
7253141|GADM|dgomez
7253142|GADM|dgomez
7253143|GADM|dgomez
7253144|GADM|dgomez
7253145|GADM|dgomez
7253146|GADM|dgomez
7253147|GADM|dgomez
7253148|GADM|dgomez
7253149|GADM|dgomez
7253150|GADM|dgomez
7253151|GADM|dgomez
7253152|GADM|dgomez
7253153|GADM|dgomez
7253154|GADM|dgomez
7253155|GADM|dgomez
7253156|GADM|dgomez
7253157|GADM|dgomez
7253158|GADM|dgomez
7253159|GADM|dgomez
7253160|GADM|dgomez
7253161|GADM|dgomez
7253162|GADM|dgomez
7253163|GADM|dgomez
7253164|GADM|dgomez
7253165|GADM|dgomez
7253166|GADM|dgomez
7253167|GADM|dgomez
7253168|GADM|dgomez
7253169|GADM|dgomez
7253170|GADM|dgomez
7253171|GADM|dgomez
7290548|GADM|dgomez
7253172|GADM|dgomez
7253173|GADM|dgomez
7253174|GADM|dgomez
7253175|GADM|dgomez
7253176|GADM|dgomez
7253177|GADM|dgomez
7253178|GADM|dgomez
7253179|GADM|dgomez
7253180|GADM|dgomez
7253181|GADM|dgomez
7253182|GADM|dgomez
7253183|GADM|dgomez
7290549|GADM|dgomez
7290550|GADM|dgomez
7253184|GADM|dgomez
7253185|GADM|dgomez
7253186|GADM|dgomez
7253187|GADM|dgomez
7253188|GADM|dgomez
7253189|GADM|dgomez
7253190|GADM|dgomez
7290551|GADM|dgomez
7253191|GADM|dgomez
7253192|GADM|dgomez
7253193|GADM|dgomez
7253194|GADM|dgomez
7253195|GADM|dgomez
7253196|GADM|dgomez
7290552|GADM|dgomez
7253197|GADM|dgomez
7253198|GADM|dgomez
7253199|GADM|dgomez
7253200|GADM|dgomez
7253201|GADM|dgomez
7253202|GADM|dgomez
7253203|GADM|dgomez
7253204|GADM|dgomez
7253205|GADM|dgomez
7253206|GADM|dgomez
7253207|GADM|dgomez
7253208|GADM|dgomez
7253209|GADM|dgomez
7253210|GADM|dgomez
7253211|GADM|dgomez
7253212|GADM|dgomez
7285298|GADM|dgomez
7253213|GADM|dgomez
7253214|GADM|dgomez
7253215|GADM|dgomez
7253216|GADM|dgomez
7253217|GADM|dgomez
7253218|GADM|dgomez
7253219|GADM|dgomez
7253220|GADM|dgomez
7285299|GADM|dgomez
7253221|GADM|dgomez
7253222|GADM|dgomez
7253223|GADM|dgomez
7253224|GADM|dgomez
7253225|GADM|dgomez
7253226|GADM|dgomez
7253227|GADM|dgomez
7253228|GADM|dgomez
7253229|GADM|dgomez
7253230|GADM|dgomez
7253231|GADM|dgomez
7253232|GADM|dgomez
7253233|GADM|dgomez
7253234|GADM|dgomez
7253235|GADM|dgomez
7253236|GADM|dgomez
7253237|GADM|dgomez
7253238|GADM|dgomez
7253239|GADM|dgomez
7253240|GADM|dgomez
7253241|GADM|dgomez
7290554|GADM|dgomez
7253242|GADM|dgomez
7253243|GADM|dgomez
7253244|GADM|dgomez
7253245|GADM|dgomez
7253246|GADM|dgomez
7253247|GADM|dgomez
7253248|GADM|dgomez
7253249|GADM|dgomez
7253250|GADM|dgomez
7253251|GADM|dgomez
7253252|GADM|dgomez
7253253|GADM|dgomez
7253254|GADM|dgomez
7253255|GADM|dgomez
7253256|GADM|dgomez
7253257|GADM|dgomez
7253258|GADM|dgomez
7253259|GADM|dgomez
7253260|GADM|dgomez
7253261|GADM|dgomez
7253262|GADM|dgomez
7253263|GADM|dgomez
7253264|GADM|dgomez
7253265|GADM|dgomez
7253266|GADM|dgomez
7253267|GADM|dgomez
7253268|GADM|dgomez
7253269|GADM|dgomez
7253270|GADM|dgomez
7253271|GADM|dgomez
7253272|GADM|dgomez
7290556|GADM|dgomez
7290557|GADM|dgomez
7253273|GADM|dgomez
7253274|GADM|dgomez
7253275|GADM|dgomez
7253276|GADM|dgomez
7253277|GADM|dgomez
7253278|GADM|dgomez
7253279|GADM|dgomez
7253280|GADM|dgomez
7253281|GADM|dgomez
7253282|GADM|dgomez
7253283|GADM|dgomez
7253284|GADM|dgomez
7253285|GADM|dgomez
7253286|GADM|dgomez
7253287|GADM|dgomez
7253288|GADM|dgomez
7253289|GADM|dgomez
7253290|GADM|dgomez
7285309|GADM|dgomez
7253291|GADM|dgomez
7253292|GADM|dgomez
7253293|GADM|dgomez
7253294|GADM|dgomez
7253295|GADM|dgomez
7253296|GADM|dgomez
7253297|GADM|dgomez
7253298|GADM|dgomez
7253299|GADM|dgomez
7253300|GADM|dgomez
7253301|GADM|dgomez
7253302|GADM|dgomez
7253303|GADM|dgomez
7253304|GADM|dgomez
7253305|GADM|dgomez
7253306|GADM|dgomez
7253307|GADM|dgomez
7290559|GADM|dgomez
7253308|GADM|dgomez
7253309|GADM|dgomez
7253310|GADM|dgomez
7253311|GADM|dgomez
7253312|GADM|dgomez
7253313|GADM|dgomez
7253314|GADM|dgomez
7253315|GADM|dgomez
7253316|GADM|dgomez
7253317|GADM|dgomez
7253318|GADM|dgomez
7253319|GADM|dgomez
7253320|GADM|dgomez
7253321|GADM|dgomez
7253322|GADM|dgomez
7253323|GADM|dgomez
7253324|GADM|dgomez
7253325|GADM|dgomez
7253326|GADM|dgomez
7253327|GADM|dgomez
7253328|GADM|dgomez
7253329|GADM|dgomez
7253330|GADM|dgomez
7253331|GADM|dgomez
7253332|GADM|dgomez
7253333|GADM|dgomez
7253334|GADM|dgomez
7253335|GADM|dgomez
7253336|GADM|dgomez
7253337|GADM|dgomez
7253338|GADM|dgomez
7253339|GADM|dgomez
7253340|GADM|dgomez
7253341|GADM|dgomez
7253342|GADM|dgomez
7253343|GADM|dgomez
7253344|GADM|dgomez
7253345|GADM|dgomez
7253346|GADM|dgomez
7253347|GADM|dgomez
7253348|GADM|dgomez
7253349|GADM|dgomez
7253350|GADM|dgomez
7253351|GADM|dgomez
7253352|GADM|dgomez
7253353|GADM|dgomez
7253354|GADM|dgomez
7253355|GADM|dgomez
7253356|GADM|dgomez
7253357|GADM|dgomez
7253358|GADM|dgomez
7253359|GADM|dgomez
7253360|GADM|dgomez
7253361|GADM|dgomez
7253362|GADM|dgomez
7285319|GADM|dgomez
7253363|GADM|dgomez
7253364|GADM|dgomez
7253365|GADM|dgomez
7253366|GADM|dgomez
7253367|GADM|dgomez
7253368|GADM|dgomez
7253369|GADM|dgomez
7253370|GADM|dgomez
7253371|GADM|dgomez
7253372|GADM|dgomez
7253373|GADM|dgomez
7253374|GADM|dgomez
7253375|GADM|dgomez
7253376|GADM|dgomez
7253377|GADM|dgomez
7253378|GADM|dgomez
7253379|GADM|dgomez
7253380|GADM|dgomez
7253381|GADM|dgomez
7253382|GADM|dgomez
7253383|GADM|dgomez
7253384|GADM|dgomez
7253385|GADM|dgomez
7253386|GADM|dgomez
7253387|GADM|dgomez
7253388|GADM|dgomez
7253389|GADM|dgomez
7253390|GADM|dgomez
7253391|GADM|dgomez
7253392|GADM|dgomez
7253393|GADM|dgomez
7253394|GADM|dgomez
7253395|GADM|dgomez
7253396|GADM|dgomez
7253397|GADM|dgomez
7253398|GADM|dgomez
7253399|GADM|dgomez
7253400|GADM|dgomez
7253401|GADM|dgomez
7290563|GADM|dgomez
7253402|GADM|dgomez
7253403|GADM|dgomez
7253404|GADM|dgomez
7253405|GADM|dgomez
7253406|GADM|dgomez
7253407|GADM|dgomez
7253408|GADM|dgomez
7253409|GADM|dgomez
7253410|GADM|dgomez
7253411|GADM|dgomez
7253412|GADM|dgomez
7253413|GADM|dgomez
7253414|GADM|dgomez
7253415|GADM|dgomez
7253416|GADM|dgomez
7253417|GADM|dgomez
7253418|GADM|dgomez
7253419|GADM|dgomez
7253420|GADM|dgomez
7285326|GADM|dgomez
7253421|GADM|dgomez
7253422|GADM|dgomez
7253423|GADM|dgomez
7253424|GADM|dgomez
7253425|GADM|dgomez
7253426|GADM|dgomez
7253427|GADM|dgomez
7253428|GADM|dgomez
7253429|GADM|dgomez
7253430|GADM|dgomez
7253431|GADM|dgomez
7253432|GADM|dgomez
7253433|GADM|dgomez
7253434|GADM|dgomez
7253435|GADM|dgomez
7253436|GADM|dgomez
7253437|GADM|dgomez
7253438|GADM|dgomez
7253439|GADM|dgomez
7253440|GADM|dgomez
7253441|GADM|dgomez
7253442|GADM|dgomez
7253443|GADM|dgomez
7253444|GADM|dgomez
7253445|GADM|dgomez
7253446|GADM|dgomez
7253447|GADM|dgomez
7253448|GADM|dgomez
7253449|GADM|dgomez
7253450|GADM|dgomez
7253451|GADM|dgomez
7253452|GADM|dgomez
7253453|GADM|dgomez
7253454|GADM|dgomez
7253455|GADM|dgomez
7253456|GADM|dgomez
7253457|GADM|dgomez
7253458|GADM|dgomez
7253459|GADM|dgomez
7253460|GADM|dgomez
7253461|GADM|dgomez
7253462|GADM|dgomez
7253463|GADM|dgomez
7253464|GADM|dgomez
7253465|GADM|dgomez
7253466|GADM|dgomez
7253467|GADM|dgomez
7253468|GADM|dgomez
7253469|GADM|dgomez
7253470|GADM|dgomez
7253471|GADM|dgomez
7253472|GADM|dgomez
7253473|GADM|dgomez
7253474|GADM|dgomez
7253475|GADM|dgomez
7253476|GADM|dgomez
7253477|GADM|dgomez
7253478|GADM|dgomez
7253479|GADM|dgomez
7253480|GADM|dgomez
7253481|GADM|dgomez
7253482|GADM|dgomez
7253483|GADM|dgomez
7253484|GADM|dgomez
7253485|GADM|dgomez
7253486|GADM|dgomez
7253487|GADM|dgomez
7253488|GADM|dgomez
7253489|GADM|dgomez
7253490|GADM|dgomez
7253491|GADM|dgomez
7253492|GADM|dgomez
7253493|GADM|dgomez
7253494|GADM|dgomez
7253495|GADM|dgomez
7253496|GADM|dgomez
7253497|GADM|dgomez
7253498|GADM|dgomez
7253499|GADM|dgomez
7253500|GADM|dgomez
7253501|GADM|dgomez
7253502|GADM|dgomez
7253503|GADM|dgomez
7253504|GADM|dgomez
7253505|GADM|dgomez
7253506|GADM|dgomez
7253507|GADM|dgomez
7253508|GADM|dgomez
7253509|GADM|dgomez
7253510|GADM|dgomez
7290565|GADM|dgomez
7253511|GADM|dgomez
7253512|GADM|dgomez
7253513|GADM|dgomez
7253514|GADM|dgomez
7253515|GADM|dgomez
7253516|GADM|dgomez
7253517|GADM|dgomez
7253518|GADM|dgomez
7253519|GADM|dgomez
7253520|GADM|dgomez
7253521|GADM|dgomez
7253522|GADM|dgomez
7253523|GADM|dgomez
7253524|GADM|dgomez
7253525|GADM|dgomez
7253526|GADM|dgomez
7253527|GADM|dgomez
7253528|GADM|dgomez
7253529|GADM|dgomez
7253530|GADM|dgomez
7253531|GADM|dgomez
7253532|GADM|dgomez
7253533|GADM|dgomez
7253534|GADM|dgomez
7253535|GADM|dgomez
7253536|GADM|dgomez
7253537|GADM|dgomez
7253538|GADM|dgomez
7253539|GADM|dgomez
7253540|GADM|dgomez
7253541|GADM|dgomez
7253542|GADM|dgomez
7253543|GADM|dgomez
7253544|GADM|dgomez
7253545|GADM|dgomez
7253546|GADM|dgomez
7253547|GADM|dgomez
7253548|GADM|dgomez
7253549|GADM|dgomez
7253550|GADM|dgomez
7253551|GADM|dgomez
7253552|GADM|dgomez
7253553|GADM|dgomez
7253554|GADM|dgomez
7253555|GADM|dgomez
7253556|GADM|dgomez
7253557|GADM|dgomez
7285340|GADM|dgomez
7253558|GADM|dgomez
7253559|GADM|dgomez
7253560|GADM|dgomez
7253561|GADM|dgomez
7253562|GADM|dgomez
7253563|GADM|dgomez
7253564|GADM|dgomez
7253565|GADM|dgomez
7253566|GADM|dgomez
7253567|GADM|dgomez
7253568|GADM|dgomez
7253569|GADM|dgomez
7253570|GADM|dgomez
